ville,pays,latitude,longitude,date_heure,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Paris,France,48.8566,2.3522,2025-11-24 20:00:00+00:00,2,120.38,0.0,2.69,66.27,0.34,0.59,0.88,0.47
Paris,France,48.8566,2.3522,2025-11-24 21:00:00+00:00,2,122.04,0.0,3.12,62.59,0.37,0.64,0.95,0.47
Paris,France,48.8566,2.3522,2025-11-24 22:00:00+00:00,1,123.15,0.0,3.69,58.82,0.4,0.72,1.08,0.47
Paris,France,48.8566,2.3522,2025-11-24 23:00:00+00:00,1,124.35,0.0,4.42,55.51,0.48,0.88,1.33,0.47
Paris,France,48.8566,2.3522,2025-11-25 00:00:00+00:00,1,125.37,0.0,5.11,52.78,0.57,1.14,1.65,0.44
Paris,France,48.8566,2.3522,2025-11-25 01:00:00+00:00,1,125.92,0.0,5.59,50.71,0.65,1.57,2.16,0.4
Paris,France,48.8566,2.3522,2025-11-25 02:00:00+00:00,1,127.12,0.0,5.85,49.56,0.71,2.05,2.76,0.37
Paris,France,48.8566,2.3522,2025-11-25 03:00:00+00:00,1,128.61,0.0,5.9,48.91,0.7,2.34,3.1,0.35
Paris,France,48.8566,2.3522,2025-11-25 04:00:00+00:00,1,130.41,0.0,5.77,48.8,0.66,2.29,3.05,0.34
Paris,France,48.8566,2.3522,2025-11-25 05:00:00+00:00,1,133.36,0.0,5.44,50.7,0.62,1.9,2.64,0.36
Paris,France,48.8566,2.3522,2025-11-25 06:00:00+00:00,1,135.39,0.0,5.16,54.08,0.62,1.59,2.34,0.38
Paris,France,48.8566,2.3522,2025-11-25 07:00:00+00:00,1,135.8,0.0,4.99,57.36,0.66,1.26,2.04,0.41
Paris,France,48.8566,2.3522,2025-11-25 08:00:00+00:00,1,135.6,0.0,4.88,59.19,0.69,1.09,1.91,0.43
Paris,France,48.8566,2.3522,2025-11-25 09:00:00+00:00,2,135.68,0.05,5.02,60.1,0.72,0.96,1.86,0.46
Paris,France,48.8566,2.3522,2025-11-25 10:00:00+00:00,2,135.76,0.15,4.98,61.33,0.72,0.92,1.88,0.49
Paris,France,48.8566,2.3522,2025-11-25 11:00:00+00:00,2,134.73,0.27,4.56,63.47,0.72,0.92,1.97,0.56
Paris,France,48.8566,2.3522,2025-11-25 12:00:00+00:00,2,132.4,0.31,4.05,66.87,0.72,0.91,2.05,0.62
Paris,France,48.8566,2.3522,2025-11-25 13:00:00+00:00,2,129.53,0.3,3.56,71.9,0.69,0.85,2.02,0.65
Paris,France,48.8566,2.3522,2025-11-25 14:00:00+00:00,2,126.77,0.25,3.46,75.4,0.67,0.83,2.01,0.71
Paris,France,48.8566,2.3522,2025-11-25 15:00:00+00:00,2,125.03,0.16,3.73,77.48,0.67,0.81,1.97,0.77
Paris,France,48.8566,2.3522,2025-11-25 16:00:00+00:00,2,125.09,0.03,4.34,77.87,0.69,0.83,2.03,0.85
Paris,France,48.8566,2.3522,2025-11-25 17:00:00+00:00,2,127.23,0.0,4.99,76.56,0.75,0.96,2.28,0.95
Paris,France,48.8566,2.3522,2025-11-25 18:00:00+00:00,2,130.14,0.0,5.47,74.84,0.81,1.14,2.62,1.0
Paris,France,48.8566,2.3522,2025-11-25 19:00:00+00:00,2,132.35,0.0,5.81,72.04,0.85,1.36,2.96,0.96
Paris,France,48.8566,2.3522,2025-11-25 20:00:00+00:00,2,137.35,0.0,6.33,69.19,0.86,1.79,3.48,0.85
Paris,France,48.8566,2.3522,2025-11-25 21:00:00+00:00,2,142.1,0.0,6.72,66.64,0.83,2.28,3.92,0.65
Paris,France,48.8566,2.3522,2025-11-25 22:00:00+00:00,2,144.92,0.0,7.04,63.49,0.76,2.67,4.15,0.5
Paris,France,48.8566,2.3522,2025-11-25 23:00:00+00:00,2,148.47,0.0,7.38,60.79,0.66,3.09,4.41,0.42
Paris,France,48.8566,2.3522,2025-11-26 00:00:00+00:00,1,151.08,0.0,7.55,58.52,0.59,3.58,4.77,0.38
Paris,France,48.8566,2.3522,2025-11-26 01:00:00+00:00,1,152.69,0.0,7.65,55.89,0.53,4.18,5.28,0.34
Paris,France,48.8566,2.3522,2025-11-26 02:00:00+00:00,1,155.57,0.0,7.9,53.27,0.48,4.91,5.97,0.34
Paris,France,48.8566,2.3522,2025-11-26 03:00:00+00:00,1,158.07,0.0,8.21,50.6,0.44,5.73,6.81,0.33
Paris,France,48.8566,2.3522,2025-11-26 04:00:00+00:00,1,159.96,0.0,8.54,47.75,0.41,6.61,7.74,0.32
Paris,France,48.8566,2.3522,2025-11-26 05:00:00+00:00,1,162.02,0.0,9.01,45.29,0.4,7.46,8.64,0.32
Paris,France,48.8566,2.3522,2025-11-26 06:00:00+00:00,1,165.42,0.0,9.88,43.04,0.44,8.36,9.65,0.32
Paris,France,48.8566,2.3522,2025-11-26 07:00:00+00:00,1,168.46,0.0,11.11,40.77,0.51,9.11,10.58,0.34
Paris,France,48.8566,2.3522,2025-11-26 08:00:00+00:00,1,169.78,0.03,11.92,39.95,0.59,9.53,11.3,0.35
Paris,France,48.8566,2.3522,2025-11-26 09:00:00+00:00,1,167.09,0.82,11.26,43.13,0.71,9.51,11.61,0.35
Paris,France,48.8566,2.3522,2025-11-26 10:00:00+00:00,1,159.7,1.55,9.28,49.15,0.86,8.7,11.16,0.37
Paris,France,48.8566,2.3522,2025-11-26 11:00:00+00:00,1,155.45,1.81,8.22,52.3,0.9,7.6,10.27,0.5
Paris,France,48.8566,2.3522,2025-11-26 12:00:00+00:00,1,150.48,1.58,7.49,56.02,0.94,6.16,9.03,0.66
Paris,France,48.8566,2.3522,2025-11-26 13:00:00+00:00,2,137.09,0.71,4.9,70.26,0.79,2.89,5.25,0.66
Paris,France,48.8566,2.3522,2025-11-26 14:00:00+00:00,2,134.48,0.43,4.48,73.04,0.7,1.91,4.09,0.78
Paris,France,48.8566,2.3522,2025-11-26 15:00:00+00:00,2,135.54,0.25,5.02,71.56,0.69,1.87,4.19,0.91
Paris,France,48.8566,2.3522,2025-11-26 16:00:00+00:00,2,141.89,0.05,6.77,66.69,0.65,2.27,4.8,1.13
Paris,France,48.8566,2.3522,2025-11-26 17:00:00+00:00,1,153.79,0.0,9.3,59.16,0.58,3.06,5.81,1.16
Paris,France,48.8566,2.3522,2025-11-26 18:00:00+00:00,1,167.1,0.0,11.63,52.41,0.57,4.2,7.13,0.95
Paris,France,48.8566,2.3522,2025-11-26 19:00:00+00:00,1,184.58,0.01,14.52,43.42,0.52,5.44,8.43,0.78
Paris,France,48.8566,2.3522,2025-11-26 20:00:00+00:00,1,209.26,0.03,17.98,33.92,0.47,7.01,10.05,0.77
Paris,France,48.8566,2.3522,2025-11-26 21:00:00+00:00,1,232.54,0.08,20.93,26.16,0.46,8.96,12.09,0.86
Paris,France,48.8566,2.3522,2025-11-26 22:00:00+00:00,2,249.3,0.15,23.08,19.94,0.41,10.76,13.91,0.89
Paris,France,48.8566,2.3522,2025-11-26 23:00:00+00:00,2,260.42,0.17,24.65,15.65,0.28,12.26,15.32,0.8
Paris,France,48.8566,2.3522,2025-11-27 00:00:00+00:00,2,270.42,0.14,25.87,12.94,0.21,13.69,16.63,0.75
Paris,France,48.8566,2.3522,2025-11-27 01:00:00+00:00,2,278.35,0.11,26.55,11.51,0.21,15.23,17.99,0.95
Paris,France,48.8566,2.3522,2025-11-27 02:00:00+00:00,2,285.73,0.12,27.04,10.48,0.3,16.78,19.26,2.11
Paris,France,48.8566,2.3522,2025-11-27 03:00:00+00:00,2,292.95,0.14,27.52,9.65,0.36,18.24,20.45,3.12
Paris,France,48.8566,2.3522,2025-11-27 04:00:00+00:00,2,296.81,0.14,27.5,9.44,0.38,19.3,21.32,3.78
Paris,France,48.8566,2.3522,2025-11-27 05:00:00+00:00,2,297.3,0.13,27.08,10.39,0.38,20.08,22.01,3.74
Paris,France,48.8566,2.3522,2025-11-27 06:00:00+00:00,2,295.86,0.14,26.43,12.8,0.44,20.66,22.63,3.49
Paris,France,48.8566,2.3522,2025-11-27 07:00:00+00:00,2,282.02,0.1,24.68,18.53,0.58,20.45,22.52,3.49
Paris,France,48.8566,2.3522,2025-11-27 08:00:00+00:00,2,271.25,0.08,23.7,22.51,0.54,20.14,22.25,1.96
Paris,France,48.8566,2.3522,2025-11-27 09:00:00+00:00,2,256.11,0.15,21.64,27.77,0.48,19.44,21.67,0.86
Paris,France,48.8566,2.3522,2025-11-27 10:00:00+00:00,2,216.4,0.18,15.67,41.65,0.53,17.16,19.44,0.46
Paris,France,48.8566,2.3522,2025-11-27 11:00:00+00:00,2,201.25,0.28,13.93,44.48,0.49,15.97,18.07,0.45
Paris,France,48.8566,2.3522,2025-11-27 12:00:00+00:00,2,192.09,0.33,13.02,44.75,0.45,15.07,17.02,0.48
Paris,France,48.8566,2.3522,2025-11-27 13:00:00+00:00,2,174.17,0.27,10.42,52.79,0.45,12.72,14.52,0.44
Paris,France,48.8566,2.3522,2025-11-27 14:00:00+00:00,2,162.68,0.16,9.17,56.03,0.42,11.14,12.86,0.51
Paris,France,48.8566,2.3522,2025-11-27 15:00:00+00:00,1,156.52,0.06,8.59,56.66,0.4,9.97,11.66,0.65
Paris,France,48.8566,2.3522,2025-11-27 16:00:00+00:00,1,152.96,0.01,8.32,57.17,0.38,9.26,11.02,0.76
Paris,France,48.8566,2.3522,2025-11-27 17:00:00+00:00,1,151.21,0.0,8.27,56.54,0.37,8.87,10.75,0.84
Paris,France,48.8566,2.3522,2025-11-27 18:00:00+00:00,1,151.36,0.0,8.22,55.68,0.37,8.7,10.69,0.88
Paris,France,48.8566,2.3522,2025-11-27 19:00:00+00:00,1,152.55,0.0,8.11,54.81,0.37,8.61,10.74,0.85
Paris,France,48.8566,2.3522,2025-11-27 20:00:00+00:00,1,154.42,0.0,7.95,53.77,0.36,8.49,10.76,0.71
Paris,France,48.8566,2.3522,2025-11-27 21:00:00+00:00,1,155.73,0.0,7.76,52.77,0.34,8.36,10.76,0.59
Paris,France,48.8566,2.3522,2025-11-27 22:00:00+00:00,1,155.53,0.0,7.46,51.72,0.31,8.04,10.51,0.54
Paris,France,48.8566,2.3522,2025-11-27 23:00:00+00:00,1,154.01,0.0,6.97,51.49,0.26,7.67,10.18,0.51
Paris,France,48.8566,2.3522,2025-11-28 00:00:00+00:00,1,152.69,0.0,6.44,51.43,0.24,7.27,9.79,0.51
Paris,France,48.8566,2.3522,2025-11-28 01:00:00+00:00,1,151.54,0.0,6.0,51.68,0.22,7.15,9.54,0.49
Paris,France,48.8566,2.3522,2025-11-28 02:00:00+00:00,1,149.79,0.0,5.63,51.88,0.2,7.09,9.26,0.46
Paris,France,48.8566,2.3522,2025-11-28 03:00:00+00:00,1,147.86,0.0,5.29,52.2,0.19,6.86,8.88,0.48
Paris,France,48.8566,2.3522,2025-11-28 04:00:00+00:00,1,146.55,0.0,5.0,52.94,0.18,6.58,8.55,0.49
Paris,France,48.8566,2.3522,2025-11-28 05:00:00+00:00,1,144.54,0.0,4.78,53.46,0.18,6.22,8.15,0.49
Paris,France,48.8566,2.3522,2025-11-28 06:00:00+00:00,1,143.11,0.0,4.83,53.9,0.2,5.76,7.66,0.5
Paris,France,48.8566,2.3522,2025-11-28 07:00:00+00:00,1,142.99,0.0,5.16,54.25,0.23,5.33,7.24,0.51
Paris,France,48.8566,2.3522,2025-11-28 08:00:00+00:00,1,142.51,0.0,5.36,54.33,0.24,4.75,6.61,0.54
Paris,France,48.8566,2.3522,2025-11-28 09:00:00+00:00,1,142.02,0.01,5.38,54.41,0.25,4.05,5.72,0.55
Paris,France,48.8566,2.3522,2025-11-28 10:00:00+00:00,1,140.68,0.03,5.28,54.41,0.23,3.13,4.35,0.5
Paris,France,48.8566,2.3522,2025-11-28 11:00:00+00:00,1,138.5,0.06,5.04,54.28,0.2,2.47,3.35,0.44
Paris,France,48.8566,2.3522,2025-11-28 12:00:00+00:00,1,134.84,0.09,4.73,54.48,0.19,2.1,2.89,0.4
Paris,France,48.8566,2.3522,2025-11-28 13:00:00+00:00,1,130.87,0.09,4.36,57.08,0.17,1.88,2.59,0.36
Paris,France,48.8566,2.3522,2025-11-28 14:00:00+00:00,1,128.06,0.05,4.29,58.15,0.16,1.74,2.29,0.32
Paris,France,48.8566,2.3522,2025-11-28 15:00:00+00:00,1,127.57,0.02,4.44,58.18,0.14,1.68,2.08,0.3
Paris,France,48.8566,2.3522,2025-11-28 16:00:00+00:00,1,128.5,0.0,4.79,57.34,0.14,1.68,1.98,0.29
Paris,France,48.8566,2.3522,2025-11-28 17:00:00+00:00,1,130.66,0.0,5.22,55.56,0.14,1.71,1.97,0.31
Paris,France,48.8566,2.3522,2025-11-28 18:00:00+00:00,1,133.74,0.0,5.56,53.57,0.16,1.72,1.97,0.33
Paris,France,48.8566,2.3522,2025-11-28 19:00:00+00:00,1,137.62,0.0,5.85,51.5,0.18,1.82,2.08,0.36
Paris,France,48.8566,2.3522,2025-11-28 20:00:00+00:00,1,141.65,0.0,6.13,49.49,0.2,2.03,2.33,0.37
Paris,France,48.8566,2.3522,2025-11-28 21:00:00+00:00,1,145.13,0.0,6.35,47.8,0.22,2.35,2.66,0.38
Paris,France,48.8566,2.3522,2025-11-28 22:00:00+00:00,1,147.29,0.0,6.46,46.51,0.21,2.71,3.04,0.38
Paris,France,48.8566,2.3522,2025-11-28 23:00:00+00:00,1,146.84,0.0,6.31,45.77,0.18,2.96,3.29,0.38
Paris,France,48.8566,2.3522,2025-11-29 00:00:00+00:00,1,145.28,0.0,5.95,45.54,0.16,3.08,3.41,0.38
Paris,France,48.8566,2.3522,2025-11-29 01:00:00+00:00,1,143.55,0.0,5.52,45.92,0.16,3.11,3.45,0.37
Paris,France,48.8566,2.3522,2025-11-29 02:00:00+00:00,1,141.46,0.0,5.11,46.22,0.16,3.09,3.43,0.36
Paris,France,48.8566,2.3522,2025-11-29 03:00:00+00:00,1,139.93,0.0,4.77,46.41,0.16,3.1,3.47,0.36
Paris,France,48.8566,2.3522,2025-11-29 04:00:00+00:00,1,138.57,0.0,4.49,46.7,0.15,3.24,3.65,0.35
Paris,France,48.8566,2.3522,2025-11-29 05:00:00+00:00,1,137.38,0.0,4.26,47.31,0.15,3.53,4.01,0.34
Paris,France,48.8566,2.3522,2025-11-29 06:00:00+00:00,1,136.37,0.0,4.14,48.47,0.17,3.89,4.48,0.33
Paris,France,48.8566,2.3522,2025-11-29 07:00:00+00:00,1,134.04,0.0,3.95,51.2,0.2,3.93,4.71,0.35
Paris,France,48.8566,2.3522,2025-11-29 08:00:00+00:00,1,131.6,0.0,3.76,53.51,0.22,3.73,4.71,0.38
Paris,France,48.8566,2.3522,2025-11-29 09:00:00+00:00,1,129.81,0.01,3.59,55.16,0.24,3.37,4.47,0.42
Paris,France,48.8566,2.3522,2025-11-29 10:00:00+00:00,1,127.66,0.03,3.43,57.12,0.24,2.72,3.91,0.51
Paris,France,48.8566,2.3522,2025-11-29 11:00:00+00:00,1,125.09,0.06,3.25,58.8,0.23,1.99,3.15,0.59
Paris,France,48.8566,2.3522,2025-11-29 12:00:00+00:00,2,122.25,0.07,3.08,60.44,0.21,1.81,2.84,0.6
Paris,France,48.8566,2.3522,2025-11-29 13:00:00+00:00,2,120.21,0.06,2.88,62.96,0.18,1.51,2.26,0.6
Paris,France,48.8566,2.3522,2025-11-29 14:00:00+00:00,2,117.69,0.03,2.69,65.19,0.14,1.19,1.66,0.56
Paris,France,48.8566,2.3522,2025-11-29 15:00:00+00:00,2,115.45,0.01,2.54,67.07,0.11,1.0,1.32,0.54
Paris,France,48.8566,2.3522,2025-11-29 16:00:00+00:00,2,114.21,0.0,2.48,68.52,0.1,0.95,1.24,0.56
Paris,France,48.8566,2.3522,2025-11-29 17:00:00+00:00,2,114.07,0.0,2.51,68.93,0.1,1.02,1.32,0.6
Paris,France,48.8566,2.3522,2025-11-29 18:00:00+00:00,2,115.2,0.0,2.55,68.72,0.11,1.03,1.35,0.6
Paris,France,48.8566,2.3522,2025-11-29 19:00:00+00:00,2,118.95,0.0,2.85,67.27,0.13,1.1,1.37,0.52
Paris,France,48.8566,2.3522,2025-11-29 20:00:00+00:00,2,125.35,0.0,3.43,64.44,0.15,1.29,1.54,0.41
Paris,France,48.8566,2.3522,2025-11-29 21:00:00+00:00,2,133.06,0.0,4.17,60.69,0.16,1.55,1.8,0.4
Paris,France,48.8566,2.3522,2025-11-29 22:00:00+00:00,1,138.18,0.0,4.86,56.34,0.16,1.73,1.99,0.43
Paris,France,48.8566,2.3522,2025-11-29 23:00:00+00:00,1,140.49,0.0,5.14,53.8,0.14,1.73,2.02,0.44
Paris,France,48.8566,2.3522,2025-11-30 00:00:00+00:00,1,139.85,0.0,5.0,53.24,0.13,1.82,2.16,0.42
Paris,France,48.8566,2.3522,2025-11-30 01:00:00+00:00,1,138.39,0.0,4.92,52.0,0.12,2.0,2.39,0.43
Paris,France,48.8566,2.3522,2025-11-30 02:00:00+00:00,1,139.91,0.0,5.22,49.23,0.12,2.33,2.74,0.46
Paris,France,48.8566,2.3522,2025-11-30 03:00:00+00:00,1,141.62,0.0,5.46,46.73,0.12,2.85,3.29,0.47
Paris,France,48.8566,2.3522,2025-11-30 04:00:00+00:00,1,143.3,0.0,5.67,44.33,0.13,3.53,4.03,0.5
Paris,France,48.8566,2.3522,2025-11-30 05:00:00+00:00,1,145.98,0.0,5.91,42.73,0.14,4.33,4.95,0.52
Paris,France,48.8566,2.3522,2025-11-30 06:00:00+00:00,1,149.24,0.0,6.35,41.49,0.19,5.15,5.94,0.53
Paris,France,48.8566,2.3522,2025-11-30 07:00:00+00:00,1,150.94,0.0,6.87,40.63,0.24,5.89,6.84,0.53
Paris,France,48.8566,2.3522,2025-11-30 08:00:00+00:00,1,152.39,0.0,7.3,40.07,0.29,6.42,7.53,0.54
Paris,France,48.8566,2.3522,2025-11-30 09:00:00+00:00,1,152.91,0.09,7.46,40.03,0.31,6.51,7.71,0.57
Paris,France,48.8566,2.3522,2025-11-30 10:00:00+00:00,1,149.09,0.39,6.86,42.37,0.34,5.41,6.59,0.63
Paris,France,48.8566,2.3522,2025-11-30 11:00:00+00:00,1,143.08,0.78,5.8,46.48,0.42,3.7,4.82,0.73
Paris,France,48.8566,2.3522,2025-11-30 12:00:00+00:00,1,136.82,0.99,4.98,51.01,0.52,2.33,3.4,0.9
Paris,France,48.8566,2.3522,2025-11-30 13:00:00+00:00,2,125.9,0.67,3.72,62.06,0.63,1.04,1.9,0.82
Paris,France,48.8566,2.3522,2025-11-30 14:00:00+00:00,2,122.49,0.46,3.51,65.58,0.64,0.83,1.61,0.79
Paris,France,48.8566,2.3522,2025-11-30 15:00:00+00:00,2,122.34,0.28,3.89,66.0,0.64,0.81,1.58,0.88
Paris,France,48.8566,2.3522,2025-11-30 16:00:00+00:00,2,127.39,0.06,5.5,62.56,0.58,1.01,1.83,1.19
Paris,France,48.8566,2.3522,2025-11-30 17:00:00+00:00,1,138.57,0.0,7.92,55.77,0.48,1.47,2.41,1.23
Paris,France,48.8566,2.3522,2025-11-30 18:00:00+00:00,1,151.43,0.0,10.07,50.29,0.42,2.05,3.11,0.9
Paris,France,48.8566,2.3522,2025-11-30 19:00:00+00:00,1,164.24,0.0,11.99,43.82,0.37,2.71,3.9,0.75
Paris,France,48.8566,2.3522,2025-11-30 20:00:00+00:00,1,180.0,0.01,13.99,37.52,0.33,3.51,4.82,0.76
Paris,France,48.8566,2.3522,2025-11-30 21:00:00+00:00,1,195.83,0.01,15.72,32.21,0.31,4.38,5.82,0.82
Paris,France,48.8566,2.3522,2025-11-30 22:00:00+00:00,1,207.64,0.02,17.0,27.9,0.27,5.23,6.75,0.84
Paris,France,48.8566,2.3522,2025-11-30 23:00:00+00:00,1,214.63,0.02,17.65,25.47,0.19,5.97,7.49,0.77
Paris,France,48.8566,2.3522,2025-12-01 00:00:00+00:00,1,219.16,0.02,17.76,24.36,0.16,6.78,8.31,0.68
Paris,France,48.8566,2.3522,2025-12-01 01:00:00+00:00,1,218.75,0.01,17.03,25.24,0.15,7.34,8.87,0.41
Paris,France,48.8566,2.3522,2025-12-01 02:00:00+00:00,1,218.74,0.01,16.28,26.27,0.14,7.8,9.32,0.27
Paris,France,48.8566,2.3522,2025-12-01 03:00:00+00:00,1,214.31,0.0,14.93,28.94,0.16,8.1,9.6,0.28
Paris,France,48.8566,2.3522,2025-12-01 04:00:00+00:00,1,199.61,0.0,12.28,34.67,0.22,7.91,9.26,0.41
Paris,France,48.8566,2.3522,2025-12-01 05:00:00+00:00,1,188.09,0.0,10.43,38.87,0.2,7.62,8.87,0.26
Paris,France,48.8566,2.3522,2025-12-01 06:00:00+00:00,1,179.28,0.0,9.39,42.6,0.24,7.43,8.67,0.21
Paris,France,48.8566,2.3522,2025-12-01 07:00:00+00:00,1,171.15,0.0,8.78,46.75,0.29,7.13,8.4,0.2
Paris,France,48.8566,2.3522,2025-12-01 08:00:00+00:00,1,165.03,0.0,8.43,49.06,0.31,6.55,7.86,0.22
Paris,France,48.8566,2.3522,2025-12-01 09:00:00+00:00,1,157.8,0.11,7.69,52.45,0.31,5.72,6.98,0.25
Paris,France,48.8566,2.3522,2025-12-01 10:00:00+00:00,1,148.64,0.16,6.47,57.16,0.3,4.36,5.57,0.31
Paris,France,48.8566,2.3522,2025-12-01 11:00:00+00:00,1,141.77,0.22,5.75,59.23,0.29,3.1,4.3,0.41
Paris,France,48.8566,2.3522,2025-12-01 12:00:00+00:00,2,135.72,0.24,5.1,61.94,0.29,1.98,3.24,0.55
Paris,France,48.8566,2.3522,2025-12-01 13:00:00+00:00,2,129.41,0.12,4.14,68.83,0.3,1.37,2.87,0.56
Paris,France,48.8566,2.3522,2025-12-01 14:00:00+00:00,2,126.72,0.07,3.98,70.12,0.29,1.3,2.9,0.54
Paris,France,48.8566,2.3522,2025-12-01 15:00:00+00:00,2,126.83,0.03,4.24,68.86,0.29,1.3,2.87,0.56
Paris,France,48.8566,2.3522,2025-12-01 16:00:00+00:00,2,129.06,0.01,4.73,67.06,0.28,1.35,2.82,0.61
Paris,France,48.8566,2.3522,2025-12-01 17:00:00+00:00,2,131.64,0.0,5.19,64.62,0.28,1.43,2.75,0.66
Paris,France,48.8566,2.3522,2025-12-01 18:00:00+00:00,2,134.04,0.0,5.51,62.35,0.3,1.49,2.64,0.73
Paris,France,48.8566,2.3522,2025-12-01 19:00:00+00:00,2,135.31,0.0,5.63,60.66,0.31,1.52,2.47,0.88
Paris,France,48.8566,2.3522,2025-12-01 20:00:00+00:00,2,134.71,0.0,5.37,60.84,0.32,1.46,2.25,1.09
Paris,France,48.8566,2.3522,2025-12-01 21:00:00+00:00,2,132.45,0.0,4.79,63.09,0.32,1.32,1.96,1.18
Paris,France,48.8566,2.3522,2025-12-01 22:00:00+00:00,2,129.04,0.0,4.06,66.9,0.29,1.11,1.64,1.12
Paris,France,48.8566,2.3522,2025-12-01 23:00:00+00:00,2,124.69,0.0,3.38,70.22,0.25,0.9,1.34,0.98
Paris,France,48.8566,2.3522,2025-12-02 00:00:00+00:00,2,121.55,0.0,2.83,72.66,0.21,0.76,1.15,0.82
Paris,France,48.8566,2.3522,2025-12-02 01:00:00+00:00,2,120.18,0.0,2.43,74.37,0.19,0.7,1.09,0.69
Paris,France,48.8566,2.3522,2025-12-02 02:00:00+00:00,2,119.18,0.0,2.18,74.58,0.19,0.69,1.17,0.65
Paris,France,48.8566,2.3522,2025-12-02 03:00:00+00:00,2,118.37,0.0,2.06,74.16,0.19,0.73,1.34,0.67
Paris,France,48.8566,2.3522,2025-12-02 04:00:00+00:00,2,118.69,0.0,2.02,74.21,0.19,0.79,1.54,0.71
Paris,France,48.8566,2.3522,2025-12-02 05:00:00+00:00,2,119.3,0.0,2.07,74.01,0.19,0.87,1.76,0.73
Paris,France,48.8566,2.3522,2025-12-02 06:00:00+00:00,2,122.31,0.0,2.38,73.34,0.22,1.04,2.04,0.75
Paris,France,48.8566,2.3522,2025-12-02 07:00:00+00:00,2,126.48,0.0,2.91,71.83,0.26,1.26,2.29,0.75
Paris,France,48.8566,2.3522,2025-12-02 08:00:00+00:00,2,130.63,0.0,3.35,69.95,0.28,1.48,2.51,0.74
Paris,France,48.8566,2.3522,2025-12-02 09:00:00+00:00,2,133.67,0.0,3.66,67.9,0.29,1.67,2.67,0.72
Paris,France,48.8566,2.3522,2025-12-02 10:00:00+00:00,2,134.89,0.03,3.98,65.82,0.28,1.77,2.63,0.62
Paris,France,48.8566,2.3522,2025-12-02 11:00:00+00:00,2,135.95,0.05,4.12,64.57,0.25,1.81,2.5,0.49
Paris,France,48.8566,2.3522,2025-12-02 12:00:00+00:00,2,136.73,0.07,4.23,63.56,0.22,1.87,2.43,0.37
Paris,France,48.8566,2.3522,2025-12-02 13:00:00+00:00,2,137.87,0.07,4.39,62.22,0.2,1.94,2.43,0.28
Paris,France,48.8566,2.3522,2025-12-02 14:00:00+00:00,2,139.66,0.06,4.66,60.57,0.19,2.01,2.43,0.22
Paris,France,48.8566,2.3522,2025-12-02 15:00:00+00:00,1,141.17,0.04,4.95,58.95,0.18,2.08,2.46,0.19
Paris,France,48.8566,2.3522,2025-12-02 16:00:00+00:00,1,143.1,0.01,5.3,57.12,0.17,2.14,2.47,0.17
Paris,France,48.8566,2.3522,2025-12-02 17:00:00+00:00,1,145.65,0.0,5.66,54.99,0.17,2.14,2.45,0.15
Paris,France,48.8566,2.3522,2025-12-02 18:00:00+00:00,1,148.77,0.0,5.89,52.77,0.18,2.17,2.48,0.15
Paris,France,48.8566,2.3522,2025-12-02 19:00:00+00:00,1,151.3,0.0,5.97,50.43,0.19,2.19,2.49,0.15
Paris,France,48.8566,2.3522,2025-12-02 20:00:00+00:00,1,153.63,0.0,6.0,48.22,0.2,2.19,2.48,0.16
Paris,France,48.8566,2.3522,2025-12-02 21:00:00+00:00,1,155.77,0.0,6.01,45.98,0.2,2.18,2.47,0.16
Paris,France,48.8566,2.3522,2025-12-02 22:00:00+00:00,1,156.36,0.0,5.98,43.64,0.19,2.17,2.49,0.17
Paris,France,48.8566,2.3522,2025-12-02 23:00:00+00:00,1,155.95,0.0,5.85,41.67,0.16,2.16,2.53,0.18
Paris,France,48.8566,2.3522,2025-12-03 00:00:00+00:00,1,154.8,0.0,5.61,40.35,0.14,2.15,2.56,0.18
Paris,France,48.8566,2.3522,2025-12-03 01:00:00+00:00,1,153.81,0.0,5.32,39.65,0.13,2.27,2.72,0.16
Paris,France,48.8566,2.3522,2025-12-03 02:00:00+00:00,1,151.67,0.0,4.96,39.99,0.12,2.33,2.83,0.15
Paris,France,48.8566,2.3522,2025-12-03 03:00:00+00:00,1,148.8,0.0,4.5,41.88,0.12,2.32,2.88,0.14
Paris,France,48.8566,2.3522,2025-12-03 04:00:00+00:00,1,145.62,0.0,4.01,45.06,0.12,2.31,2.96,0.14
Paris,France,48.8566,2.3522,2025-12-03 05:00:00+00:00,1,143.61,0.0,3.79,46.9,0.13,2.3,3.03,0.15
Paris,France,48.8566,2.3522,2025-12-03 06:00:00+00:00,1,143.46,0.0,3.96,48.22,0.17,2.31,3.15,0.18
Paris,France,48.8566,2.3522,2025-12-03 07:00:00+00:00,1,143.5,0.0,4.39,49.35,0.22,2.34,3.28,0.2
Paris,France,48.8566,2.3522,2025-12-03 08:00:00+00:00,1,142.24,0.0,4.42,51.44,0.24,2.14,3.18,0.23
Paris,France,48.8566,2.3522,2025-12-03 09:00:00+00:00,1,140.05,0.01,4.07,54.4,0.24,1.84,2.99,0.25
Paris,France,48.8566,2.3522,2025-12-03 10:00:00+00:00,1,134.56,0.04,3.36,59.7,0.22,1.18,2.29,0.27
Paris,France,48.8566,2.3522,2025-12-03 11:00:00+00:00,2,130.53,0.07,2.89,63.46,0.19,0.94,1.92,0.22
